Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A10591,Priya,53,Male,Unknown,111342,28693,credit,2022-03-11,Chennai,HDFC001,Rejected,731,Pending,Dormant
A12089,Neha,37,Male,Credit,54056,27848,credit,2024-11-18,Bangalore,HDFC001,Approved,810,Verified,Active
A12322,Unknown,31,Other,Credit,141540,6109,credit,2021-04-01,Unknown,Unknown,Rejected,610,Pending,Dormant
A10207,John,19,Other,Loan,170369,-12348,debit,2024-02-11,Bangalore,HDFC001,Rejected,548,Verified,Active
A12827,Amit,51,Other,Credit,174133,-3072,debit,2025-05-18,Bangalore,AXIS004,Pending,525,Pending,Active
A10166,Amit,29,Other,Unknown,111351,-14045,debit,2021-08-22,Chennai,Unknown,Rejected,768,Rejected,Active
A12159,Amit,35,Other,Current,152524,-11375,debit,2021-05-02,Pune,Unknown,Approved,466,Verified,Active
A13421,Neha,51,Female,Credit,-4208,25675,credit,2025-06-24,Delhi,Unknown,Rejected,502,Rejected,Inactive
A11153,Amit,21,Other,Unknown,51614,-24895,debit,2024-04-06,Delhi,AXIS004,Rejected,800,Rejected,Inactive
A12783,Amit,40,Female,Current,60783,20670,credit,2022-10-22,Bangalore,HDFC001,Rejected,495,Pending,Inactive
A11910,Priya,55,Other,Savings,145051,-9291,debit,2021-04-26,Unknown,ICICI003,Rejected,790,Rejected,Inactive
A12860,Unknown,32,Female,Loan,21181,-11202,debit,2024-06-05,Mumbai,Unknown,Approved,880,Verified,Active
A10216,Neha,51,Other,Current,73758,13755,credit,2025-03-18,Bangalore,AXIS004,Pending,546,Verified,Dormant
A13453,Neha,21,Other,Savings,89435,10920,credit,2024-03-22,Bangalore,Unknown,Rejected,350,Rejected,Inactive
A10024,Neha,31,Female,Credit,63452,41092,credit,2021-11-17,Chennai,HDFC001,Pending,550,Pending,Dormant
A10067,Neha,45,Female,Credit,126653,-35962,debit,2023-11-01,Unknown,AXIS004,Rejected,560,Rejected,Inactive
A13026,Neha,33,Female,Credit,156049,-10985,debit,2025-04-21,Pune,ICICI003,Rejected,824,Pending,Inactive
A11007,Amit,22,Other,Unknown,88199,3589,credit,2022-12-09,Delhi,Unknown,Rejected,562,Rejected,Closed
A12282,Unknown,51,Female,Loan,25977,8268,credit,2024-07-29,Bangalore,HDFC001,Rejected,507,Pending,Inactive
A11740,Amit,48,Female,Unknown,72054,-13846,debit,2024-03-25,Chennai,Unknown,Approved,346,Verified,Active
A12022,John,59,Other,Credit,192814,-6335,debit,2021-07-02,Delhi,Unknown,Rejected,642,Rejected,Inactive
A10291,Sara,46,Female,Loan,96153,-42804,debit,2024-01-19,Mumbai,AXIS004,Rejected,739,Rejected,Inactive
A11750,Unknown,27,Other,Current,140095,38413,credit,2023-02-01,Chennai,AXIS004,Rejected,748,Pending,Dormant
A11022,Sara,29,Other,Credit,32422,17143,credit,2024-07-15,Bangalore,HDFC001,Pending,673,Verified,Active
A12749,John,43,Male,Loan,106069,25835,credit,2024-05-17,Chennai,SBI002,Approved,471,Verified,Dormant
A12775,Neha,66,Other,Unknown,135378,3489,credit,2021-12-09,Delhi,ICICI003,Pending,894,Pending,Dormant
A12603,Amit,45,Other,Unknown,140592,-3309,debit,2025-09-24,Chennai,SBI002,Approved,657,Verified,Dormant
A12080,Amit,27,Other,Credit,156882,-6492,debit,2022-06-05,Unknown,Unknown,Approved,537,Verified,Active
A13083,Amit,50,Female,Credit,133635,-7389,debit,2023-11-11,Mumbai,HDFC001,Approved,848,Verified,Active
A11640,Sara,39,Female,Current,127773,29999,credit,2024-08-29,Unknown,Unknown,Rejected,308,Pending,Inactive
A12260,Unknown,54,Other,Unknown,156219,-21780,debit,2023-04-13,Chennai,HDFC001,Pending,382,Pending,Active
A11162,Amit,29,Female,Current,15633,33416,credit,2022-04-23,Chennai,AXIS004,Rejected,522,Pending,Inactive
A11718,Neha,53,Other,Credit,137560,15265,credit,2022-03-20,Delhi,AXIS004,Rejected,724,Rejected,Inactive
A11445,Amit,74,Male,Credit,113296,26073,credit,2025-10-26,Unknown,HDFC001,Rejected,467,Verified,Active
A10623,Ravi,45,Other,Loan,76414,-1896,debit,2025-06-26,Mumbai,SBI002,Approved,537,Verified,Active
A10770,Amit,21,Other,Unknown,56572,-15379,debit,2022-06-24,Unknown,Unknown,Rejected,736,Pending,Active
A11563,Sara,20,Female,Savings,116451,-4403,debit,2021-06-16,Mumbai,SBI002,Rejected,737,Pending,Active
A11241,Neha,19,Other,Unknown,74355,46262,credit,2024-08-19,Mumbai,ICICI003,Rejected,842,Rejected,Inactive
A12711,Priya,46,Male,Unknown,192235,-6983,debit,2021-10-24,Unknown,Unknown,Rejected,467,Pending,Inactive
A10821,John,54,Other,Loan,187340,10823,credit,2024-12-13,Mumbai,AXIS004,Rejected,374,Rejected,Inactive
A10307,Amit,72,Other,Credit,43817,-6362,debit,2023-10-15,Mumbai,ICICI003,Approved,798,Verified,Active
A11198,Amit,20,Female,Unknown,161715,6228,credit,2025-07-31,Unknown,AXIS004,Rejected,448,Rejected,Inactive
A11172,Neha,53,Female,Current,52226,-5635,debit,2023-12-12,Bangalore,HDFC001,Rejected,846,Pending,Inactive
A12997,John,47,Female,Credit,109004,-23333,debit,2025-12-27,Bangalore,Unknown,Rejected,878,Rejected,Inactive
A11565,John,18,Other,Credit,73433,-5144,debit,2021-04-10,Unknown,ICICI003,Approved,818,Verified,Active
A12595,Amit,59,Other,Savings,140038,-4722,debit,2022-12-03,Mumbai,SBI002,Rejected,744,Pending,Inactive
A10807,Amit,41,Female,Unknown,10466,17113,credit,2024-05-24,Unknown,ICICI003,Rejected,627,Pending,Dormant
A13465,Sara,55,Female,Credit,53308,294,credit,2021-04-03,Chennai,ICICI003,Approved,401,Verified,Active
A12121,Unknown,47,Male,Credit,33480,-14882,debit,2021-10-20,Pune,ICICI003,Approved,801,Verified,Active
A10297,Sara,51,Male,Unknown,45934,25449,credit,2024-04-14,Mumbai,Unknown,Approved,744,Verified,Active
A12967,Ravi,53,Male,Unknown,137917,-4321,debit,2023-05-04,Delhi,Unknown,Pending,541,Verified,Active
A10730,Priya,60,Other,Unknown,45616,14593,credit,2024-12-02,Delhi,SBI002,Pending,323,Pending,Inactive
A11970,Amit,34,Other,Credit,22652,2975,credit,2024-10-19,Delhi,Unknown,Approved,465,Verified,Active
A12924,John,18,Other,Credit,48875,-3471,debit,2023-07-16,Delhi,Unknown,Rejected,486,Rejected,Inactive
A11795,Ravi,51,Other,Unknown,64078,-10804,debit,2022-07-04,Chennai,ICICI003,Rejected,778,Pending,Inactive
A11823,John,21,Other,Unknown,122516,-13481,debit,2021-01-26,Unknown,ICICI003,Rejected,352,Rejected,Inactive
A12825,Neha,49,Male,Credit,7168,20283,credit,2021-09-18,Chennai,AXIS004,Approved,401,Verified,Dormant
A13466,Amit,28,Female,Credit,49502,42793,credit,2022-02-09,Bangalore,ICICI003,Pending,622,Pending,Inactive
A10429,Sara,54,Other,Unknown,22240,10679,credit,2024-06-30,Pune,Unknown,Rejected,648,Pending,Inactive
A10199,Amit,26,Other,Unknown,10818,-29337,debit,2024-11-04,Delhi,AXIS004,Rejected,502,Rejected,Closed
A11447,John,41,Other,Unknown,123228,6420,credit,2021-04-03,Chennai,Unknown,Rejected,752,Pending,Inactive
A11085,John,43,Female,Credit,61383,30428,credit,2023-03-05,Pune,Unknown,Approved,773,Verified,Active
A12389,John,43,Other,Loan,36791,29524,credit,2023-04-17,Chennai,ICICI003,Rejected,460,Rejected,Inactive
A10865,Amit,44,Other,Credit,7476,-17343,debit,2024-05-16,Chennai,AXIS004,Rejected,891,Pending,Inactive
A13116,Priya,28,Other,Unknown,181249,-6143,debit,2023-04-20,Delhi,HDFC001,Rejected,639,Rejected,Inactive
A12850,Neha,50,Female,Unknown,-2370,18067,credit,2021-11-01,Unknown,AXIS004,Rejected,325,Pending,Inactive
A11954,Amit,21,Other,Credit,167631,1867,credit,2022-03-27,Unknown,AXIS004,Rejected,889,Pending,Inactive
A11112,Ravi,39,Male,Unknown,112492,-4517,debit,2024-06-01,Mumbai,HDFC001,Rejected,367,Verified,Dormant
A12081,Priya,58,Male,Credit,124116,-17494,debit,2025-08-18,Pune,HDFC001,Rejected,534,Rejected,Inactive
A12693,Ravi,31,Other,Credit,97507,19568,credit,2023-08-18,Unknown,ICICI003,Rejected,574,Pending,Inactive
A12280,John,50,Female,Loan,190603,-16096,debit,2023-06-15,Bangalore,Unknown,Rejected,348,Rejected,Active
A10767,Neha,44,Female,Credit,4620,21878,credit,2023-02-14,Unknown,AXIS004,Rejected,689,Rejected,Inactive
A12084,Amit,23,Female,Current,124367,28618,credit,2021-01-03,Mumbai,AXIS004,Rejected,607,Pending,Inactive
A11792,Neha,29,Male,Unknown,154722,17449,credit,2023-05-26,Mumbai,Unknown,Pending,595,Verified,Active
A11483,Priya,58,Other,Unknown,111712,-31304,debit,2024-10-21,Unknown,ICICI003,Rejected,750,Rejected,Closed
A12338,Ravi,30,Other,Current,6560,31770,credit,2023-09-13,Bangalore,HDFC001,Rejected,405,Pending,Inactive
A10197,Sara,45,Male,Credit,68165,29602,credit,2021-03-01,Bangalore,AXIS004,Rejected,473,Rejected,Inactive
A10894,Sara,52,Female,Current,159787,16666,credit,2025-06-27,Delhi,SBI002,Rejected,469,Rejected,Inactive
A11973,John,18,Other,Current,12786,-25565,debit,2024-11-24,Bangalore,HDFC001,Rejected,891,Pending,Inactive
A11278,Sara,73,Other,Current,81963,-10920,debit,2024-11-04,Pune,HDFC001,Rejected,740,Rejected,Closed
A13152,Ravi,45,Male,Credit,108636,-15440,debit,2025-08-19,Delhi,Unknown,Rejected,327,Rejected,Inactive
A11470,Amit,62,Female,Savings,66014,-14589,debit,2024-05-29,Chennai,AXIS004,Approved,553,Verified,Active
A10136,Sara,37,Female,Unknown,164944,37243,credit,2025-10-20,Delhi,AXIS004,Pending,882,Verified,Dormant
A12237,John,66,Male,Credit,13930,-18754,debit,2021-07-12,Chennai,Unknown,Rejected,853,Pending,Inactive
A12177,Neha,38,Female,Loan,165230,36221,credit,2024-08-11,Unknown,Unknown,Rejected,789,Pending,Inactive
A12257,Amit,30,Female,Credit,89192,-14397,debit,2024-04-26,Chennai,Unknown,Approved,368,Verified,Active
A11392,Ravi,35,Male,Unknown,86499,-2521,debit,2024-11-20,Chennai,HDFC001,Pending,865,Pending,Dormant
A12339,Amit,47,Other,Credit,90834,-16793,debit,2021-10-05,Bangalore,HDFC001,Approved,384,Verified,Active
A11400,John,18,Other,Unknown,112998,-15225,debit,2023-02-14,Unknown,Unknown,Rejected,538,Rejected,Inactive
A13419,Amit,18,Other,Unknown,167821,8557,credit,2021-02-17,Bangalore,Unknown,Pending,524,Pending,Dormant
A10168,Amit,29,Other,Credit,123755,-19117,debit,2024-03-23,Chennai,HDFC001,Rejected,813,Rejected,Inactive
A11908,John,60,Female,Loan,111855,33033,credit,2023-07-05,Delhi,Unknown,Rejected,829,Pending,Inactive
A12852,Priya,22,Other,Unknown,83569,12148,credit,2024-08-23,Chennai,AXIS004,Approved,324,Verified,Dormant
A10176,Ravi,36,Male,Loan,23828,14983,credit,2021-09-17,Unknown,ICICI003,Rejected,537,Rejected,Inactive
A11561,John,44,Male,Loan,92326,5547,credit,2022-09-01,Unknown,Unknown,Rejected,412,Rejected,Dormant
A10323,Priya,69,Male,Loan,124698,-6945,debit,2024-11-27,Delhi,ICICI003,Rejected,563,Pending,Inactive
A10508,Amit,40,Other,Current,29507,-8753,debit,2025-08-21,Unknown,Unknown,Rejected,696,Rejected,Inactive
A12851,Amit,18,Other,Savings,169442,-46806,debit,2023-06-10,Unknown,AXIS004,Pending,574,Pending,Inactive
A13186,Ravi,31,Other,Unknown,171912,-26818,debit,2023-12-25,Chennai,Unknown,Approved,506,Verified,Active
A11822,Priya,31,Male,Loan,113057,27210,credit,2021-05-21,Bangalore,HDFC001,Rejected,676,Pending,Active
A11053,Neha,28,Other,Unknown,69701,-5861,debit,2021-02-14,Unknown,SBI002,Rejected,477,Rejected,Inactive
A11777,John,30,Other,Current,112845,46623,credit,2021-08-16,Unknown,ICICI003,Rejected,753,Pending,Inactive
A13361,Ravi,21,Female,Unknown,137575,3275,credit,2025-11-04,Unknown,Unknown,Rejected,550,Pending,Inactive
A10146,Sara,27,Female,Unknown,142336,-12891,debit,2024-08-29,Chennai,Unknown,Rejected,818,Pending,Inactive
A11297,Amit,46,Female,Unknown,67249,6244,credit,2021-03-17,Unknown,AXIS004,Pending,531,Pending,Active
A10221,John,21,Male,Unknown,38149,-13069,debit,2023-02-11,Bangalore,Unknown,Rejected,773,Rejected,Inactive
A12388,Priya,58,Other,Current,22933,5281,credit,2025-09-06,Unknown,AXIS004,Rejected,377,Rejected,Inactive
A10509,Neha,52,Male,Savings,48924,32532,credit,2025-05-13,Unknown,HDFC001,Approved,817,Verified,Active
A12562,John,24,Female,Credit,100463,20880,credit,2021-06-07,Unknown,ICICI003,Rejected,828,Rejected,Inactive
A12117,Amit,48,Female,Loan,150406,8371,credit,2024-12-05,Mumbai,Unknown,Approved,422,Verified,Active
A11381,John,24,Male,Credit,41439,-17206,debit,2022-10-11,Delhi,ICICI003,Rejected,384,Rejected,Inactive
A10908,Neha,18,Female,Savings,16988,-36388,debit,2025-01-13,Bangalore,AXIS004,Rejected,727,Rejected,Inactive
A10556,Ravi,22,Female,Current,92887,36672,credit,2023-08-20,Unknown,HDFC001,Rejected,525,Rejected,Inactive
A10885,John,22,Other,Unknown,195574,3259,credit,2023-10-10,Chennai,Unknown,Rejected,812,Pending,Inactive
A12813,Neha,33,Male,Credit,192928,23581,credit,2025-05-26,Unknown,ICICI003,Rejected,539,Pending,Inactive
A11346,Ravi,18,Male,Loan,172263,-851,debit,2022-05-27,Mumbai,AXIS004,Pending,601,Verified,Active
A12139,Unknown,69,Male,Savings,166552,13874,credit,2022-04-18,Pune,AXIS004,Rejected,315,Verified,Active
A13413,Sara,53,Other,Savings,150809,15808,credit,2023-08-11,Delhi,ICICI003,Rejected,700,Rejected,Inactive
A10423,Unknown,40,Other,Unknown,116327,-9066,debit,2023-04-28,Delhi,AXIS004,Approved,558,Verified,Dormant
A13486,Amit,48,Other,Loan,89489,1259,credit,2024-01-04,Chennai,HDFC001,Approved,828,Verified,Active
A12758,Sara,57,Male,Credit,195092,8754,credit,2025-12-16,Pune,SBI002,Rejected,768,Pending,Inactive
A10967,Ravi,47,Other,Savings,45083,47696,credit,2022-09-21,Unknown,SBI002,Approved,337,Verified,Active
A10274,John,40,Other,Savings,130587,33778,credit,2021-08-03,Unknown,Unknown,Rejected,472,Rejected,Inactive
A10860,Sara,41,Female,Unknown,13634,11957,credit,2022-11-13,Chennai,AXIS004,Pending,465,Pending,Active
A12091,Amit,67,Male,Current,193642,-16383,debit,2023-04-22,Chennai,ICICI003,Pending,598,Pending,Dormant
A11107,Amit,19,Other,Unknown,181392,-17011,debit,2024-01-01,Bangalore,AXIS004,Rejected,429,Pending,Inactive
A10433,Priya,53,Female,Credit,7007,88,credit,2021-11-18,Unknown,AXIS004,Rejected,358,Pending,Inactive
A10809,Amit,74,Male,Credit,163631,-3773,debit,2024-11-18,Mumbai,HDFC001,Approved,698,Verified,Active
A12141,Amit,29,Female,Loan,29641,1877,credit,2024-03-03,Mumbai,SBI002,Rejected,533,Verified,Closed
A11198,Amit,20,Female,Unknown,2932,-47640,debit,2025-07-06,Unknown,AXIS004,Rejected,460,Pending,Inactive
A11429,John,39,Male,Unknown,128406,3506,credit,2022-11-19,Chennai,AXIS004,Rejected,498,Pending,Dormant
A10201,John,30,Female,Unknown,156524,20995,credit,2025-11-16,Bangalore,Unknown,Pending,726,Pending,Inactive
A12546,Amit,21,Male,Credit,145244,17350,credit,2021-02-22,Unknown,Unknown,Rejected,359,Rejected,Inactive
A12528,Amit,20,Other,Credit,176435,-6942,debit,2021-07-11,Bangalore,Unknown,Rejected,532,Rejected,Active
A12011,Sara,45,Female,Current,38664,3171,credit,2024-01-22,Delhi,ICICI003,Approved,777,Verified,Active
A10329,Sara,30,Female,Savings,150998,-26138,debit,2025-07-04,Pune,SBI002,Approved,595,Verified,Active
A10209,Neha,67,Female,Unknown,84528,11619,credit,2024-05-19,Unknown,Unknown,Rejected,602,Pending,Active
A12665,Amit,19,Female,Credit,50643,-16321,debit,2025-05-31,Bangalore,Unknown,Pending,532,Pending,Inactive
A11978,John,45,Female,Credit,124635,-17173,debit,2024-05-07,Unknown,AXIS004,Rejected,736,Pending,Inactive
A11040,Neha,42,Other,Credit,91467,-49089,debit,2024-04-17,Delhi,ICICI003,Rejected,860,Rejected,Active
A12154,Sara,53,Male,Savings,181978,-25650,debit,2022-06-16,Delhi,Unknown,Rejected,501,Verified,Closed
A10164,Ravi,18,Female,Current,35519,45645,credit,2021-09-04,Chennai,AXIS004,Rejected,545,Pending,Inactive
A10606,Amit,23,Other,Unknown,47055,-39480,debit,2024-09-15,Bangalore,AXIS004,Rejected,696,Pending,Closed
A12676,Amit,34,Female,Unknown,114938,372,credit,2021-12-20,Delhi,Unknown,Rejected,681,Pending,Inactive
A11215,Sara,20,Other,Current,93226,48938,credit,2024-07-24,Pune,Unknown,Approved,795,Verified,Active
A11219,Unknown,53,Other,Credit,122901,21692,credit,2022-04-28,Delhi,ICICI003,Approved,581,Verified,Active
A11331,Neha,28,Male,Unknown,159645,-12887,debit,2021-11-29,Bangalore,Unknown,Rejected,452,Rejected,Inactive
A10136,Sara,37,Female,Unknown,105692,44951,credit,2022-07-28,Delhi,AXIS004,Approved,889,Verified,Active
A10952,Unknown,62,Other,Loan,127928,-24764,debit,2022-04-03,Chennai,HDFC001,Pending,533,Verified,Closed
A10859,Amit,45,Other,Credit,154057,17548,credit,2023-05-11,Chennai,HDFC001,Rejected,522,Rejected,Inactive
A13165,Amit,22,Female,Credit,165386,-40511,debit,2021-10-30,Unknown,Unknown,Pending,541,Pending,Closed
A11915,Amit,49,Other,Credit,4800,30856,credit,2025-12-11,Chennai,ICICI003,Approved,867,Verified,Active
A12798,Sara,56,Other,Current,68606,13908,credit,2022-07-15,Chennai,AXIS004,Approved,536,Verified,Active
A11111,John,23,Other,Credit,16110,-1086,debit,2024-10-28,Delhi,HDFC001,Approved,586,Verified,Active
A10160,Amit,40,Female,Credit,29512,25457,credit,2024-08-26,Chennai,Unknown,Rejected,741,Pending,Inactive
A12195,Priya,45,Female,Current,21016,-4568,debit,2024-09-05,Chennai,Unknown,Rejected,831,Pending,Inactive
A10584,Neha,67,Male,Credit,34074,1902,credit,2021-06-24,Bangalore,AXIS004,Rejected,562,Pending,Inactive
A12503,John,24,Other,Unknown,199554,-38893,debit,2021-07-01,Chennai,Unknown,Pending,374,Pending,Dormant
A11111,John,23,Other,Credit,34744,49033,credit,2022-12-25,Delhi,HDFC001,Approved,546,Verified,Dormant
A13085,John,24,Other,Unknown,178891,-45892,debit,2024-06-21,Unknown,AXIS004,Rejected,562,Rejected,Closed
A13386,John,26,Female,Credit,19876,42180,credit,2023-07-19,Bangalore,AXIS004,Rejected,849,Rejected,Inactive
A11617,Amit,20,Male,Loan,194098,-49316,debit,2025-08-08,Mumbai,SBI002,Pending,305,Pending,Active
A11144,Priya,18,Other,Loan,185622,23873,credit,2021-10-24,Mumbai,SBI002,Rejected,718,Pending,Active
A11908,John,60,Female,Loan,97882,12268,credit,2025-03-19,Delhi,Unknown,Rejected,393,Pending,Inactive
A12999,Ravi,42,Other,Loan,174715,7628,credit,2025-05-17,Bangalore,SBI002,Rejected,566,Rejected,Inactive
A12880,Amit,60,Other,Unknown,32771,39074,credit,2022-02-04,Delhi,Unknown,Rejected,775,Rejected,Inactive
A12763,Priya,47,Other,Loan,159867,14088,credit,2023-04-29,Mumbai,SBI002,Rejected,606,Rejected,Inactive
A10732,Priya,46,Other,Loan,194542,-8784,debit,2025-11-16,Delhi,Unknown,Rejected,525,Rejected,Inactive
A10932,Amit,30,Female,Unknown,165960,-1539,debit,2024-04-20,Unknown,Unknown,Approved,790,Verified,Active
A10281,Ravi,22,Male,Current,3533,-13038,debit,2023-06-27,Delhi,HDFC001,Rejected,758,Pending,Inactive
A10800,Ravi,26,Female,Unknown,27378,18511,credit,2021-05-14,Bangalore,SBI002,Rejected,521,Verified,Active
A13498,John,36,Other,Credit,-2985,30174,credit,2021-07-11,Pune,Unknown,Approved,822,Verified,Active
A10470,Sara,63,Male,Loan,37008,-2704,debit,2022-04-14,Chennai,SBI002,Rejected,482,Pending,Inactive
A11308,Priya,46,Other,Credit,109020,43830,credit,2022-04-09,Bangalore,AXIS004,Approved,649,Verified,Dormant
A13348,Priya,25,Other,Current,16695,-32140,debit,2023-12-22,Delhi,Unknown,Rejected,376,Pending,Inactive
A13396,Neha,26,Other,Savings,114289,-9942,debit,2022-10-16,Bangalore,ICICI003,Rejected,562,Pending,Inactive
A11558,John,28,Other,Unknown,85504,757,credit,2023-11-18,Unknown,AXIS004,Rejected,675,Rejected,Inactive
A11251,John,18,Female,Unknown,4041,11481,credit,2024-03-20,Mumbai,ICICI003,Rejected,350,Verified,Active
A12938,Amit,60,Female,Unknown,137878,31008,credit,2024-02-25,Unknown,SBI002,Approved,861,Verified,Active
A10595,Amit,32,Female,Unknown,37022,11308,credit,2025-11-22,Bangalore,AXIS004,Pending,470,Pending,Active
A10647,Ravi,38,Male,Unknown,150388,-18918,debit,2024-09-28,Pune,SBI002,Rejected,458,Verified,Active
A10573,Amit,23,Other,Unknown,144155,-24464,debit,2025-10-02,Unknown,AXIS004,Rejected,639,Rejected,Closed
A12701,Sara,39,Male,Savings,91824,12240,credit,2023-12-03,Mumbai,ICICI003,Rejected,585,Rejected,Inactive
A11541,Neha,32,Female,Unknown,76565,46823,credit,2025-08-15,Bangalore,AXIS004,Pending,792,Verified,Active
A10256,Amit,45,Male,Unknown,123656,22990,credit,2025-02-05,Chennai,AXIS004,Rejected,430,Rejected,Inactive
A13208,Amit,20,Male,Current,32619,24229,credit,2023-05-05,Delhi,Unknown,Rejected,550,Rejected,Closed
A13279,Amit,60,Other,Unknown,50731,44129,credit,2021-08-19,Bangalore,AXIS004,Rejected,493,Pending,Dormant
A12511,Ravi,18,Female,Loan,122530,19651,credit,2023-06-20,Unknown,AXIS004,Approved,669,Verified,Active
A11163,John,29,Other,Current,74334,-11696,debit,2021-02-07,Mumbai,HDFC001,Rejected,590,Pending,Active
A11028,John,42,Female,Unknown,176919,1043,credit,2022-09-05,Unknown,Unknown,Rejected,772,Rejected,Dormant
A12471,Priya,33,Female,Savings,70260,-1743,debit,2022-11-05,Delhi,HDFC001,Rejected,409,Rejected,Inactive
A10348,Amit,65,Female,Credit,98886,1089,credit,2025-07-13,Mumbai,SBI002,Rejected,680,Pending,Dormant
A12989,Neha,43,Other,Current,121530,48092,credit,2024-02-15,Delhi,AXIS004,Rejected,656,Rejected,Inactive
A11306,Neha,23,Other,Current,146234,-13335,debit,2023-07-31,Chennai,HDFC001,Pending,625,Pending,Active
A10586,Neha,40,Other,Credit,86458,-3380,debit,2025-04-26,Bangalore,Unknown,Pending,464,Pending,Dormant
A11844,Ravi,49,Other,Credit,111084,-31507,debit,2021-02-06,Delhi,AXIS004,Rejected,821,Verified,Closed
A11006,Amit,22,Female,Unknown,197171,13185,credit,2025-04-07,Chennai,ICICI003,Rejected,739,Rejected,Active
A13291,Amit,52,Male,Loan,13536,35516,credit,2023-05-11,Delhi,HDFC001,Rejected,371,Pending,Dormant
